Listing ID,Make,Model,Serial No.,Cylinders,V / Inline,Power,RPM,Price,,Condition,Application,Cooling,Lead Time,Country,State,Contact,Phone 1,Phone 2,Cell Phone,Fax,Email,Website,Address,Last Used In?,Weight (kg),Dimensions
93401,Cummins,ISX-450 (EGR),79178406,6,Inline,0 Kw / 0 HP,@ 0 RPM,8500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93405,Caterpillar,C10 (8YS),8YS03693,6,Inline,0 Kw / 0 HP,@ 0 RPM,5000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93407,Caterpillar,C10 (3CS),3CS05569,6,Inline,0 Kw / 0 HP,@ 0 RPM,5000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93432,Isuzu,4HE1XS,614581,4,Inline,0 Kw / 0 HP,@ 0 RPM,5000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,Isuzu NPR,,
93434,Caterpillar,C12 (2KS),2KS28857,6,Inline,0 Kw / 0 HP,@ 0 RPM,7000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93443,Cummins,L10-300 (STC),34750410,6,Inline,0 Kw / 0 HP,@ 0 RPM,3750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93465,Caterpillar,3126,CKM09911,6,Inline,0 Kw / 0 HP,@ 0 RPM,3650,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93467,Cummins,L10-300 (STC),34760649,6,Inline,0 Kw / 0 HP,@ 0 RPM,3750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93471,Cummins,L10-300 (STC),34750418,6,Inline,0 Kw / 0 HP,@ 0 RPM,3750,,Runner ,Industrial,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93491,Detroit,DD15,472903S0118148,6,Inline,0 Kw / 0 HP,@ 0 RPM,16000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93498,Cummins,ISX-400 (EGR-MODEL),79086826,6,Inline,0 Kw / 0 HP,@ 0 RPM,8500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93500,Caterpillar,3406B,4MG21048,6,Inline,0 Kw / 0 HP,@ 0 RPM,5000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93504,Cummins,M11-310E (CELECT),34747027,6,Inline,0 Kw / 0 HP,@ 0 RPM,4250,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93506,Cummins,N14 CELECT + 500 (REDTOP),11956650,6,Inline,0 Kw / 0 HP,@ 0 RPM,7000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93508,Cummins,ISX-435ST (EGR DPF) 2732,79369322,6,Inline,0 Kw / 0 HP,@ 0 RPM,15000,,Runner ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
92987,Caterpillar,C15 (TWIN TURBO),MXS53640,6,Inline,0 Kw / 0 HP,@ 0 RPM,8500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93033,Caterpillar,C10 (3CS),3CS07971,6,Inline,0 Kw / 0 HP,@ 0 RPM,5000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93041,Cummins,8.3L,,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,Runner ,On-Highway,Water,In Stock,United States,IN,Jerry Young,317-263-0960,,,317-263-0969,vern@indianadiesel.com,indianadiesel.com,412 West McCarty Street. Indianapolis,,,
93052,Detroit,60 SER 12.7L (EGR) ddec4,06R0746410,6,Inline,0 Kw / 0 HP,@ 0 RPM,7500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,Freightliner,,
93054,Caterpillar,3126,HEP30277,6,Inline,0 Kw / 0 HP,@ 0 RPM,4250,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93056,Caterpillar,3126 (HEP),HEP30279,6,Inline,0 Kw / 0 HP,@ 0 RPM,4250,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93101,International,maxxforce gdt255,,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,Runner ,On-Highway,Water,In Stock,United States,IN,Jerry Young,317-263-0960,,,317-263-0969,vern@indianadiesel.com,indianadiesel.com,412 West McCarty Street. Indianapolis,,,
93107,Navistar,7.3l,,8,V,0 Kw / 0 HP,@ 0 RPM,,,Runner ,On-Highway,Water,In Stock,United States,IN,Jerry Young,317-263-0960,,,317-263-0969,vern@indianadiesel.com,indianadiesel.com,412 West McCarty Street. Indianapolis,,,
93114,Caterpillar,C7 Acert,KAL44082,6,Inline,0 Kw / 0 HP,@ 0 RPM,7000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93160,Caterpillar,C12 (2KS),2KS04954,6,Inline,0 Kw / 0 HP,@ 0 RPM,7000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,FORD,,
93187,International,DT466E (NON-EGR),470HM2U1247834,6,Inline,0 Kw / 0 HP,@ 0 RPM,4250,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93191,International,DT466E (NON-EGR),470HM2U1359494,6,Inline,0 Kw / 0 HP,@ 0 RPM,4250,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93196,International,DT466E (NON-EGR),470HM2U1433909,6,Inline,0 Kw / 0 HP,@ 0 RPM,4250,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93208,Caterpillar,C7 Acert 275HP (KAL),KAL35334,6,Inline,0 Kw / 0 HP,@ 0 RPM,7000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93224,Caterpillar,3306DI (9TL),9TL14795,6,Inline,0 Kw / 0 HP,@ 0 RPM,5000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
93226,Caterpillar,3116,9GK46357,6,Inline,0 Kw / 0 HP,@ 0 RPM,3750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95080,Cummins,N14 Celect Plus 500HP,11917958,6,Inline,0 Kw / 0 HP,@ 0 RPM,7000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95082,Caterpillar,C12,2KS49324,6,Inline,410 Kw / 549 HP,@ 2100 RPM,12500,,Runner ,On-Highway,Water,In Stock,United States,OK,Robert McQuary,9183679326,,,9183679305,robby@rmfleetservice.com,www.rmfleetservice.com,Bristow,,,
95083,Caterpillar,C12,2KS59284,6,Inline,410 Kw / 549 HP,@ 2100 RPM,$12500,,Runner ,On-Highway,Water,In Stock,United States,OK,Robert McQuary,9183679326,,,9183679305,robby@rmfleetservice.com,www.rmfleetservice.com,Bristow,,,
95092,Caterpillar,3406E (5EK),5EK10335,6,Inline,0 Kw / 0 HP,@ 0 RPM,6000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95095,Caterpillar,3126 (1WM) 4OPIN,1WM12136,6,Inline,0 Kw / 0 HP,@ 0 RPM,4500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95105,Cummins,N14 Celect Plus 500HP,11942663,6,Inline,0 Kw / 0 HP,@ 0 RPM,7000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
94833,Caterpillar,D399,35B214,16,V,0 Kw / 0 HP,@ 0 RPM,55500,,Runner ,Industrial,Water,In Stock,United States,TX,Mike Smith,817-232-1071,,,,sales@industrialdiesel.net,www.industrialdiesel.net,8705 Harmon Road. Fort Worth,,,
94835,Detroit,6V92TAB,6FF21690,6,V,0 Kw / 0 HP,@ 0 RPM,14800,,Remanufactured ,Industrial,Water,In Stock,United States,TX,Mike Smith,817-232-1071,,,,sales@industrialdiesel.net,www.industrialdiesel.net,8705 Harmon Road. Fort Worth,,,
94837,Caterpillar,3508,99W03382,8,V,0 Kw / 0 HP,@ 0 RPM,35000,,Runner ,Industrial,Water,In Stock,United States,TX,Mike Smith,817-232-1071,,,,sales@industrialdiesel.net,www.industrialdiesel.net,8705 Harmon Road. Fort Worth,D11N DOZER,,
94839,MTU,16V4000,52720000794,16,V,2935 Kw / 3935 HP,@ 1800 RPM,145000,,New Engine ,Industrial,Water,In Stock,United States,TX,Mike Smith,817-232-1071,,,,sales@industrialdiesel.net,www.industrialdiesel.net,8705 Harmon Road. Fort Worth,NEW SURPLUS,,
94841,Cummins,8.3L (MECHANICAL PUMP),CPL1262,6,Inline,0 Kw / 0 HP,@ 0 RPM,4500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
94966,Cummins,6BTA,na,6,Inline,0 Kw / 0 HP,@ 0 RPM,9500,,New Engine ,Industrial,Water,In Stock,United States,IN,Jerry Young,317-263-0960,,,317-263-0969,vern@indianadiesel.com,indianadiesel.com,412 West McCarty Street. Indianapolis,,,
94987,Hercules,D3400T,,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,Remanufactured ,Industrial,Water,In Stock,United States,PA,Mark Talacki,215-236-8500,215-236-8501,215.252.4571,215-236-8504,mark@jobbersinc.com,www.jobbersinc.com,1601 Fairmount Avenue. Philadelphia,,,
95029,Cummins,4B,none,4,Inline,0 Kw / 0 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,IN,Jerry Young,317-263-0960,,,317-263-0969,vern@indianadiesel.com,indianadiesel.com,412 West McCarty Street. Indianapolis,,,
95031,Cummins,6B 5.9,none,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,IN,Jerry Young,317-263-0960,,,317-263-0969,vern@indianadiesel.com,indianadiesel.com,412 West McCarty Street. Indianapolis,,,
95033,Cummins,6c 8.3,none,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,IN,Jerry Young,317-263-0960,,,317-263-0969,vern@indianadiesel.com,indianadiesel.com,412 West McCarty Street. Indianapolis,,,
95042,Cummins,ISL (COMMON RAIL EGR),46914602,6,Inline,0 Kw / 0 HP,@ 0 RPM,13000,,New Engine ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95046,John Deere,6081AF001,RG6081A167159,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,Runner ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
95050,Caterpillar,C7 Acert,KAL00732,6,Inline,0 Kw / 0 HP,@ 0 RPM,7000,,Runner ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95053,Caterpillar,3406B (air to air) 425HP,7FB27354,6,Inline,0 Kw / 0 HP,@ 0 RPM,5500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95200,Caterpillar,3126 (70PIN),8YL71896,6,Inline,0 Kw / 0 HP,@ 0 RPM,3650,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95204,Caterpillar,C-9,4ZF 11269,6,Inline,0 Kw / 0 HP,@ 0 RPM,13000,,Remanufactured ,Industrial,Water,In Stock,United States,WA,Jerry Jurgensen,509-999-2649,,,509-921-7676,jtjurgensen@comcast.net,WWW.AMERICANHEAVYPARTS.COM,15802 E. 16th Ave.. Spokane Valley,Cat 330C L,,
95205,Caterpillar,C-7,KHX 31061,6,Inline,0 Kw / 0 HP,@ 0 RPM,14000,,New Engine ,Industrial,Water,In Stock,United States,WA,Jerry Jurgensen,509-999-2649,,,509-921-7676,jtjurgensen@comcast.net,WWW.AMERICANHEAVYPARTS.COM,15802 E. 16th Ave.. Spokane Valley,A/R 349-3581,,
95209,Caterpillar,C15 Acert (TWIN TURBO),MXS72149,6,Inline,0 Kw / 0 HP,@ 0 RPM,8500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95211,Caterpillar,C12 (2KS),2KS90486,6,Inline,0 Kw / 0 HP,@ 0 RPM,7000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95217,Mack,AC-380/410,102108,6,Inline,0 Kw / 0 HP,@ 0 RPM,8000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95261,Caterpillar,D375,,8,Inline,279 Kw / 375 HP,@ 1250 RPM,$9500,,Reconditioned ,Industrial,Water,In Stock,United States,VA,Faron scott,434-941-1367,,,,faronscottbros@gmail.com,,Gladys,shovel or boat,,
95302,Detroit,DD15,472901S0038872,6,Inline,0 Kw / 0 HP,@ 0 RPM,15000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,CASCADIA,,
95306,Caterpillar,C15 Acert (SDP),SDP19369,6,Inline,0 Kw / 0 HP,@ 0 RPM,13000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95322,Caterpillar,C15 SINGLE TURBO,MBN26674,6,Inline,0 Kw / 0 HP,@ 0 RPM,10500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,PETERBILT,,
95331,Mitsubishi,F-1C,,4,Inline,161 Kw / 215 HP,@ 2500 RPM,,,Runner ,On-Highway,Water,In Stock,United States,UT,Nelson Woodbury,801-781-1015,1-877-781-1015,801-725-0550,801-781-1017,nelsonstruckparts@gmail.com,rockymountainmediumdutytruckparts.com,3690 n 2000 w. Farr West,2015 MITSUBISHI FE-180,,
95335,Allis Chalmers,17000 MK II,17-03719,6,Inline,150 Kw / 201 HP,@ 0 RPM,,,Runner ,Industrial,Water,In Stock,United States,PA,Mark Talacki,215-236-8500,215-236-8501,215.252.4571,215-236-8504,mark@jobbersinc.com,www.jobbersinc.com,1601 Fairmount Avenue. Philadelphia,Generator Set,1750,
95337,Perkins,4.107,,4,Inline,0 Kw / 0 HP,@ 0 RPM,,,Core/Good for Parts ,Marine,Water,In Stock,United States,PA,Mark Talacki,215-236-8500,215-236-8501,215.252.4571,215-236-8504,mark@jobbersinc.com,www.jobbersinc.com,1601 Fairmount Avenue. Philadelphia,Boat,,
95349,Mercedes,OM460LA (EGR) MBE4000,460.946.00.795409,6,Inline,0 Kw / 0 HP,@ 0 RPM,5500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95353,Mercedes,OM460LA (EGR) MBE4000,460000R7006564,6,Inline,0 Kw / 0 HP,@ 0 RPM,6500,,Remanufactured ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95355,Mercedes,OM460LA (EGR) MBE4000,460.946.00.799185,6,Inline,0 Kw / 0 HP,@ 0 RPM,5750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95357,Mercedes,OM460LA (EGR) MBE4000,4.60001E+13,6,Inline,0 Kw / 0 HP,@ 0 RPM,6500,,Remanufactured ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95360,Mercedes,OM460LA (EGR) MBE4000,460.946.00.793904,6,Inline,0 Kw / 0 HP,@ 0 RPM,5750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95366,Mack,AI-350,5W2583,6,Inline,0 Kw / 0 HP,@ 0 RPM,6000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95379,Caterpillar,3126 (70PIN) 300HP,9SZ02532,6,Inline,0 Kw / 0 HP,@ 0 RPM,4500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
95381,Caterpillar,3126 (70PIN),HEP12131,6,Inline,0 Kw / 0 HP,@ 0 RPM,4500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
94845,International,DT466E (EGR),466HM2U20307,6,Inline,0 Kw / 0 HP,@ 0 RPM,8000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
94852,Mitsubishi,F1C,F1CE3481H,4,Inline,0 Kw / 0 HP,@ 0 RPM,8000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,FUSO,,
94864,Volvo Penta,TAD660VE,5311491644,6,Inline,200 Kw / 268 HP,@ 2300 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,565,
94865,Volvo Penta,TAD660VE,5311485938,6,Inline,200 Kw / 268 HP,@ 2300 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,565,
94885,Mack,MP10-525C,77077,6,Inline,0 Kw / 0 HP,@ 0 RPM,14000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
94909,Caterpillar,C9.3,D9N05307,6,Inline,300 Kw / 402 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
94910,Caterpillar,C9.3,D9N05304,6,Inline,300 Kw / 402 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
94916,Ford,2711,99974e,4,Inline,0 Kw / 0 HP,@ 0 RPM,6900,,Remanufactured ,Industrial,Water,In Stock,United States,MI,James Logan,1-800-776-9779,1-517-589-8811,,1-517-589-5966,logandiesel@sbcglobal.net,www.logandiesel.com,4567 Churchill Rd. Leslie. MI. 49251. Leslie,,,
93282,Caterpillar,C7 Acert 250HP (SAP),SAP04428,6,Inline,0 Kw / 0 HP,@ 0 RPM,7000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
94462,Mitsubishi,K3F,*,3,Inline,17 Kw / 24 HP,@ 2800 RPM,$1595.00,,Runner ,Industrial,Water,In Stock,United States,TN,Chris Viola,9313973969,,931-397-3969,,cviola2005@yahoo.com,,Clarkrange. 38553,,,
94464,Iseki,E3AE1,*,3,Inline,20 Kw / 27 HP,@ 2600 RPM,$1495.00,,Runner ,Industrial,Water,In Stock,United States,TN,Chris Viola,9313973969,,931-397-3969,,cviola2005@yahoo.com,,Clarkrange. 38553,,,
94466,Kubota,D905,*,3,Inline,16 Kw / 22 HP,@ 3000 RPM,$1495.00,,Runner ,Industrial,Water,In Stock,United States,TN,Chris Viola,9313973969,,931-397-3969,,cviola2005@yahoo.com,,Clarkrange. 38553,,,
94545,International,VT365 (EGR),6OHM2Y0001867,8,V,0 Kw / 0 HP,@ 0 RPM,6250,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
94552,Caterpillar,3406B (WATERCOOLED),7FB35731,6,Inline,0 Kw / 0 HP,@ 0 RPM,5000,,Runner ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
94554,Cummins,ISX-435ST (EGR),79069038,6,Inline,0 Kw / 0 HP,@ 0 RPM,8500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ONHIGHWAY,,
